PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;MOK_TER_REJ_KODAS
84;"2017-03-01 09:03:47";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2680;14;G1
84;"2017-03-01 09:03:47";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;2680;14;G1
84;"2017-03-01 09:03:47";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2680;14;G1
84;"2017-03-01 09:03:47";2017-09-01;"Vilniaus ""Vilnies"" pagrindinė mokykla";191715435;lt;1;2680;14;G1
85;"2017-03-01 09:03:59";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;477;6;G1
86;"2017-03-01 09:03:59";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;2710;7;G1
86;"2017-03-01 09:03:59";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;2710;7;G1
86;"2017-03-01 09:03:59";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;2710;7;G1
86;"2017-03-01 09:03:59";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2710;7;G1
86;"2017-03-01 09:03:59";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;2710;7;G1
87;"2017-03-01 09:04:02";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;2707;7;G1
88;"2017-03-01 09:04:03";2017-09-01;"Vilniaus Simono Stanevičiaus progimnazija";290008970;lt;1;266;4;G1
88;"2017-03-01 09:04:03";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;266;4;G1
88;"2017-03-01 09:04:03";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;266;4;G1
88;"2017-03-01 09:04:03";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;266;4;G1
88;"2017-03-01 09:04:03";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;266;4;G1
89;"2017-03-01 09:04:09";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;2;687;7;G1
90;"2017-03-01 09:04:12";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;2093;1;G1
90;"2017-03-01 09:04:12";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;2093;1;G1
90;"2017-03-01 09:04:12";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;2093;1;G1
91;"2017-03-01 09:04:16";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;109;5;G1
91;"2017-03-01 09:04:16";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;109;5;G1
91;"2017-03-01 09:04:16";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;1;109;5;G1
92;"2017-03-01 09:04:21";2019-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;415;15;G1
92;"2017-03-01 09:04:21";2019-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;415;15;G1
92;"2017-03-01 09:04:21";2019-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;415;15;G1
92;"2017-03-01 09:04:21";2019-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;415;15;G1
92;"2017-03-01 09:04:21";2019-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;5;415;15;G1
93;"2017-03-01 09:04:25";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;2384;14;G1
94;"2017-03-01 09:04:34";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;319;12;G1
95;"2017-03-01 09:04:35";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;203;8;G1
95;"2017-03-01 09:04:35";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;203;8;G1
95;"2017-03-01 09:04:35";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;203;8;G1
95;"2017-03-01 09:04:35";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;203;8;G1
95;"2017-03-01 09:04:35";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;203;8;G1
96;"2017-03-01 09:04:38";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;629;12;G1
97;"2017-03-01 09:04:47";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;2654;7;G1
97;"2017-03-01 09:04:47";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;2654;7;G1
97;"2017-03-01 09:04:47";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;2654;7;G1
97;"2017-03-01 09:04:47";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;2654;7;G1
98;"2017-03-01 09:04:47";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2143;11;G1
99;"2017-03-01 09:04:47";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2585;14;G1
99;"2017-03-01 09:04:47";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;2585;14;G1
100;"2017-03-01 09:04:58";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;694;2;G1
101;"2017-03-01 09:04:59";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;203;8;G1
101;"2017-03-01 09:04:59";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;203;8;G1
102;"2017-03-01 09:05:01";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;121;4;G1
102;"2017-03-01 09:05:01";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;121;4;G1
103;"2017-03-01 09:05:05";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;694;2;G1
104;"2017-03-01 09:05:05";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;121;4;G1
104;"2017-03-01 09:05:05";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;121;4;G1
104;"2017-03-01 09:05:05";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;121;4;G1
104;"2017-03-01 09:05:05";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;121;4;G1
104;"2017-03-01 09:05:05";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;121;4;G1
105;"2017-03-01 09:05:07";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;694;2;G1
106;"2017-03-01 09:05:07";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2143;11;G1
106;"2017-03-01 09:05:07";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;2143;11;G1
106;"2017-03-01 09:05:07";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;2143;11;G1
106;"2017-03-01 09:05:07";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;2143;11;G1
107;"2017-03-01 09:05:12";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;562;2;G1
107;"2017-03-01 09:05:12";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;562;2;G1
108;"2017-03-01 09:05:15";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;G1
109;"2017-03-01 09:05:16";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;660;13;G1
110;"2017-03-01 09:05:16";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;G1
111;"2017-03-01 09:05:19";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;2;679;3;G1
112;"2017-03-01 09:05:20";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;277;6;G1
113;"2017-03-01 09:05:20";2017-09-01;"Vilniaus Salininkų gimnazija";191317118;lt;1;479;19;G1
114;"2017-03-01 09:05:28";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;45;13;G1
115;"2017-03-01 09:05:29";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;405;7;G1
116;"2017-03-01 09:05:31";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;11;562;2;G1
116;"2017-03-01 09:05:31";2017-09-01;"Vilniaus ""Juventos"" gimnazija";190008599;ru;11;562;2;G1
116;"2017-03-01 09:05:31";2017-09-01;"Vilniaus Vasilijaus Kačialovo gimnazija";290005860;ru;11;562;2;G1
116;"2017-03-01 09:05:31";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;11;562;2;G1
116;"2017-03-01 09:05:31";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;11;562;2;G1
117;"2017-03-01 09:05:34";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;G1
117;"2017-03-01 09:05:34";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;G1
118;"2017-03-01 09:05:40";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;17;17;G1
119;"2017-03-01 09:05:41";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;330;7;G1
119;"2017-03-01 09:05:41";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;330;7;G1
119;"2017-03-01 09:05:41";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;330;7;G1
119;"2017-03-01 09:05:41";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;330;7;G1
119;"2017-03-01 09:05:41";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;330;7;G1
120;"2017-03-01 09:05:49";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;581;17;G1
121;"2017-03-01 09:05:49";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;1629;13;G1
121;"2017-03-01 09:05:49";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;1629;13;G1
122;"2017-03-01 09:05:50";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;G1
123;"2017-03-01 09:05:52";2017-09-01;"Vilniaus ""Vilnies"" pagrindinė mokykla";191715435;lt;1;2680;14;G1
123;"2017-03-01 09:05:52";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2680;14;G1
124;"2017-03-01 09:05:54";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2143;11;G1
125;"2017-03-01 09:05:55";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;627;16;G1
125;"2017-03-01 09:05:55";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;627;16;G1
125;"2017-03-01 09:05:55";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;627;16;G1
126;"2017-03-01 09:06:02";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;5;567;7;G1
127;"2017-03-01 09:06:02";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;653;5;G1
128;"2017-03-01 09:06:03";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;121;4;G1
129;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2714;13;G1
129;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2714;13;G1
129;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;2714;13;G1
129;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;2714;13;G1
129;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;2714;13;G1
130;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2512;13;G1
130;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;2512;13;G1
130;"2017-03-01 09:06:04";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;2512;13;G1
130;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2512;13;G1
130;"2017-03-01 09:06:04";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;2512;13;G1
131;"2017-03-01 09:06:05";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;405;7;G1
132;"2017-03-01 09:06:07";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;643;12;G1
133;"2017-03-01 09:06:09";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;627;16;G1
133;"2017-03-01 09:06:09";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;627;16;G1
134;"2017-03-01 09:06:09";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;670;16;G1
134;"2017-03-01 09:06:09";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;670;16;G1
135;"2017-03-01 09:06:09";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;800;1;G1
136;"2017-03-01 09:06:12";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;125;7;G1
137;"2017-03-01 09:06:19";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;1966;14;G1
137;"2017-03-01 09:06:19";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;1966;14;G1
137;"2017-03-01 09:06:19";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;1966;14;G1
137;"2017-03-01 09:06:19";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;1966;14;G1
138;"2017-03-01 09:06:21";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2222;20;G1
139;"2017-03-01 09:06:22";2017-09-01;"Vilniaus ""Žaros"" gimnazija";190007910;ru;1;142;14;G1
140;"2017-03-01 09:06:29";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;567;7;G1
140;"2017-03-01 09:06:29";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;567;7;G1
140;"2017-03-01 09:06:29";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;567;7;G1
141;"2017-03-01 09:06:30";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;2597;14;G1
141;"2017-03-01 09:06:30";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;2597;14;G1
141;"2017-03-01 09:06:30";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;2597;14;G1
141;"2017-03-01 09:06:30";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;2597;14;G1
142;"2017-03-01 09:06:35";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;376;5;G1
142;"2017-03-01 09:06:35";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;376;5;G1
144;"2017-03-01 09:06:39";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;67;6;G1
145;"2017-03-01 09:06:40";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;355;5;G1
145;"2017-03-01 09:06:40";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;5;355;5;G1
145;"2017-03-01 09:06:40";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;5;355;5;G1
145;"2017-03-01 09:06:40";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;5;355;5;G1
145;"2017-03-01 09:06:40";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;5;355;5;G1
146;"2017-03-01 09:06:46";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;203;7;G1
146;"2017-03-01 09:06:46";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;203;7;G1
147;"2017-03-01 09:06:47";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;536;8;G1
148;"2017-03-01 09:06:54";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;340;6;G1
149;"2017-03-01 09:06:55";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;694;2;G1
150;"2017-03-01 09:06:58";2021-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;415;15;G1
150;"2017-03-01 09:06:58";2021-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;415;15;G1
150;"2017-03-01 09:06:58";2021-09-01;"Vilniaus ""Žiburio"" pradinė mokykla";190022638;lt;1;415;15;G1
150;"2017-03-01 09:06:58";2021-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;415;15;G1
150;"2017-03-01 09:06:58";2021-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;415;15;G1
151;"2017-03-01 09:06:59";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;5;332;13;G1
151;"2017-03-01 09:06:59";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;332;13;G1
151;"2017-03-01 09:06:59";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;332;13;G1
151;"2017-03-01 09:06:59";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;332;13;G1
152;"2017-03-01 09:07:04";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;1646;1;G1
153;"2017-03-01 09:07:06";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;2656;4;G1
153;"2017-03-01 09:07:06";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;2656;4;G1
153;"2017-03-01 09:07:06";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2656;4;G1
153;"2017-03-01 09:07:06";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;2656;4;G1
153;"2017-03-01 09:07:06";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;2656;4;G1
154;"2017-03-01 09:07:07";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;5;1639;1;G1
154;"2017-03-01 09:07:07";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;1639;1;G1
154;"2017-03-01 09:07:07";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;1639;1;G1
154;"2017-03-01 09:07:07";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;1639;1;G1
154;"2017-03-01 09:07:07";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;1639;1;G1
155;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;108;19;G1
155;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;108;19;G1
155;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;108;19;G1
155;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;108;19;G1
155;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;108;19;G1
156;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;174;16;G1
156;"2017-03-01 09:07:08";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;174;16;G1
156;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;174;16;G1
156;"2017-03-01 09:07:08";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;174;16;G1
156;"2017-03-01 09:07:08";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;174;16;G1
157;"2017-03-01 09:07:11";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;386;17;G1
157;"2017-03-01 09:07:11";2017-09-01;"Vilniaus darželis-mokykla ""Dainorėliai""";190012291;lt;1;386;17;G1
157;"2017-03-01 09:07:11";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;386;17;G1
158;"2017-03-01 09:07:12";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;405;7;G1
159;"2017-03-01 09:07:15";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;121;4;G1
159;"2017-03-01 09:07:15";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;121;4;G1
160;"2017-03-01 09:07:15";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;629;12;G1
161;"2017-03-01 09:07:15";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;37;13;G1
162;"2017-03-01 09:07:16";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2259;13;G1
163;"2017-03-01 09:07:25";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;2007;1;G1
164;"2017-03-01 09:07:25";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;575;16;G1
164;"2017-03-01 09:07:25";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;1;575;16;G1
165;"2017-03-01 09:07:27";2017-09-01;"Vilniaus Volungės darželis-mokykla";191713046;lt;1;578;13;G1
165;"2017-03-01 09:07:27";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;578;13;G1
166;"2017-03-01 09:07:31";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;239;3;G1
167;"2017-03-01 09:07:38";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;796;1;G1
168;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2656;4;G1
168;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;2656;4;G1
168;"2017-03-01 09:07:39";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;2656;4;G1
168;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Simono Stanevičiaus progimnazija";290008970;lt;1;2656;4;G1
168;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;2656;4;G1
169;"2017-03-01 09:07:39";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;631;6;G1
169;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;631;6;G1
169;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;631;6;G1
169;"2017-03-01 09:07:39";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;631;6;G1
169;"2017-03-01 09:07:39";2017-09-01;"Vilniaus Prano Mašioto pradinė mokykla";195008076;lt;1;631;6;G1
170;"2017-03-01 09:07:40";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;486;13;G1
170;"2017-03-01 09:07:40";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;486;13;G1
170;"2017-03-01 09:07:40";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;486;13;G1
171;"2017-03-01 09:07:43";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;670;16;G1
171;"2017-03-01 09:07:43";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;670;16;G1
172;"2017-03-01 09:07:45";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;G1
173;"2017-03-01 09:07:47";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;355;5;G1
174;"2017-03-01 09:07:47";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;2656;4;G1
175;"2017-03-01 09:07:48";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;2546;7;G1
175;"2017-03-01 09:07:48";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;2546;7;G1
176;"2017-03-01 09:07:48";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;694;2;G1
177;"2017-03-01 09:07:49";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;123;15;G1
177;"2017-03-01 09:07:49";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;5;123;15;G1
177;"2017-03-01 09:07:49";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;5;123;15;G1
177;"2017-03-01 09:07:49";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;123;15;G1
178;"2017-03-01 09:07:50";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2776;20;G1
178;"2017-03-01 09:07:50";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;2776;20;G1
178;"2017-03-01 09:07:50";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;2776;20;G1
178;"2017-03-01 09:07:50";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;2776;20;G1
179;"2017-03-01 09:07:50";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;358;10;G1
179;"2017-03-01 09:07:50";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;358;10;G1
180;"2017-03-01 09:07:52";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;345;2;G1
181;"2017-03-01 09:07:53";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;125;7;G1
182;"2017-03-01 09:08:02";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;374;15;G1
183;"2017-03-01 09:08:04";2017-09-01;"Vilniaus ""Vilnies"" pagrindinė mokykla";191715435;lt;1;2373;14;G1
184;"2017-03-01 09:08:08";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;475;18;G1
187;"2017-03-01 09:08:11";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;27;11;G1
187;"2017-03-01 09:08:11";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;G1
